"visibility","datetime","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.main","weather.description","city_name","rain.1h"
5974.0,"2025-03-03 07:03:49+08:00",25.09,26.08,25.09,25.09,1010.0,93.0,1010.0,1007.0,3.6,106.0,8.04,95.0,"2025-03-03 05:54:15+08:00","2025-03-03 17:50:04+08:00","Rain","moderate rain","Tacloban City",2.05
10000.0,"2025-03-03 07:03:51+08:00",24.62,25.41,24.62,24.62,1009.0,87.0,1009.0,1001.0,0.7,197.0,0.39,83.0,"2025-03-03 05:53:20+08:00","2025-03-03 17:53:35+08:00","Clouds","broken clouds","Tacurong",""
10000.0,"2025-03-03 07:03:53+08:00",20.95,21.37,20.95,20.95,1012.0,87.0,1012.0,983.0,2.81,72.0,10.84,91.0,"2025-03-03 06:11:56+08:00","2025-03-03 18:04:55+08:00","Clouds","overcast clouds","Tagaytay City",""
10000.0,"2025-03-03 07:03:55+08:00",26.49,26.49,26.04,27.25,1011.0,77.0,1011.0,1010.0,2.06,70.0,"",20.0,"2025-03-03 06:11:33+08:00","2025-03-03 18:04:08+08:00","Clouds","few clouds","Taguig",""
10000.0,"2025-03-03 07:03:56+08:00",25.45,26.45,25.45,25.45,1012.0,92.0,1012.0,997.0,3.81,76.0,7.79,73.0,"2025-03-03 06:03:59+08:00","2025-03-03 17:56:57+08:00","Clouds","broken clouds","Talisay",""
10000.0,"2025-03-03 07:03:58+08:00",23.4,24.15,23.4,23.4,1012.0,90.0,1012.0,990.0,2.25,57.0,6.63,82.0,"2025-03-03 06:11:03+08:00","2025-03-03 18:04:04+08:00","Clouds","broken clouds","Tanauan",""
2921.0,"2025-03-03 07:03:59+08:00",24.96,25.94,24.96,24.96,1010.0,93.0,1010.0,1004.0,3.58,111.0,5.03,100.0,"2025-03-03 05:48:24+08:00","2025-03-03 17:46:20+08:00","Rain","moderate rain","Tandag",1.73
10000.0,"2025-03-03 07:04:00+08:00",26.51,26.51,26.51,26.51,1009.0,76.0,1009.0,1004.0,3.63,40.0,4.05,78.0,"2025-03-03 06:02:14+08:00","2025-03-03 17:58:39+08:00","Clouds","broken clouds","Tangub",""
10000.0,"2025-03-03 07:04:02+08:00",26.6,26.6,26.6,26.6,1009.0,79.0,1009.0,991.0,3.18,68.0,8.21,19.0,"2025-03-03 06:00:46+08:00","2025-03-03 17:58:17+08:00","Clouds","few clouds","Tanjay",""
10000.0,"2025-03-03 07:04:05+08:00",22.62,23.31,22.62,22.62,1011.0,91.0,1011.0,1012.0,1.94,164.0,3.0,95.0,"2025-03-03 06:13:57+08:00","2025-03-03 18:05:34+08:00","Clouds","overcast clouds","Tarlac City",""
10000.0,"2025-03-03 07:04:07+08:00",22.87,23.61,22.87,22.87,1012.0,92.0,1012.0,979.0,1.97,37.0,7.24,46.0,"2025-03-03 06:09:16+08:00","2025-03-03 18:02:20+08:00","Clouds","scattered clouds","Tayabas",""
10000.0,"2025-03-03 07:04:08+08:00",26.01,26.01,26.01,26.01,1009.0,82.0,1009.0,998.0,1.78,36.0,4.35,75.0,"2025-03-03 05:59:18+08:00","2025-03-03 17:55:57+08:00","Clouds","broken clouds","Toledo City",""
10000.0,"2025-03-03 07:02:29+08:00",21.83,22.39,21.83,21.83,1012.0,89.0,1012.0,1017.0,2.19,166.0,5.15,82.0,"2025-03-03 06:10:31+08:00","2025-03-03 17:59:59+08:00","Clouds","broken clouds","Tuguegarao",""
10000.0,"2025-03-03 07:04:12+08:00",23.21,23.65,23.21,23.21,1011.0,79.0,1011.0,1008.0,2.6,145.0,5.32,81.0,"2025-03-03 06:14:19+08:00","2025-03-03 18:05:26+08:00","Clouds","broken clouds","Urdaneta",""
2565.0,"2025-03-03 07:04:15+08:00",23.26,24.25,23.26,23.26,1009.0,100.0,1009.0,994.0,1.19,116.0,4.04,91.0,"2025-03-03 05:55:54+08:00","2025-03-03 17:51:51+08:00","Rain","light rain","Valencia",0.45
10000.0,"2025-03-03 07:04:17+08:00",26.18,26.18,25.99,26.72,1011.0,82.0,1011.0,1013.0,1.13,70.0,2.04,79.0,"2025-03-03 06:12:05+08:00","2025-03-03 18:04:30+08:00","Clouds","broken clouds","Valenzuela",""
10000.0,"2025-03-03 07:04:20+08:00",26.11,26.11,26.11,26.11,1010.0,83.0,1010.0,999.0,4.67,69.0,6.84,98.0,"2025-03-03 06:01:46+08:00","2025-03-03 17:57:56+08:00","Clouds","overcast clouds","Victorias",""
10000.0,"2025-03-03 07:04:22+08:00",25.86,26.54,25.86,25.86,1010.0,78.0,1010.0,1003.0,2.21,164.0,2.79,74.0,"2025-03-03 06:15:52+08:00","2025-03-03 18:05:22+08:00","Clouds","broken clouds","Vigan",""
10000.0,"2025-03-03 07:04:25+08:00",23.99,25.06,23.99,23.99,1009.0,100.0,1009.0,985.0,2.06,90.0,"",75.0,"2025-03-03 06:03:52+08:00","2025-03-03 18:03:54+08:00","Clouds","broken clouds","Zamboanga City",""
10000.0,"2025-03-03 08:00:00+08:00",27.64,29.23,27.64,27.64,1011.0,63.0,1011.0,1005.0,5.54,126.0,9.31,89.0,"2025-03-03 06:16:46+08:00","2025-03-03 18:07:42+08:00","Clouds","overcast clouds","Alaminos",""
10000.0,"2025-03-03 08:00:03+08:00",24.25,24.77,24.25,24.25,1012.0,78.0,1012.0,994.0,2.06,220.0,"",20.0,"2025-03-03 06:13:51+08:00","2025-03-03 18:05:48+08:00","Clouds","few clouds","Angeles City",""
10000.0,"2025-03-03 08:00:04+08:00",26.03,26.03,26.03,26.03,1012.0,72.0,1012.0,973.0,2.85,81.0,6.42,93.0,"2025-03-03 06:11:39+08:00","2025-03-03 18:03:08+08:00","Clouds","overcast clouds","Antipolo",""
7456.0,"2025-03-03 08:00:06+08:00",25.34,26.23,25.34,25.34,1011.0,88.0,1011.0,1002.0,7.32,66.0,12.51,38.0,"2025-03-03 06:00:42+08:00","2025-03-03 17:55:33+08:00","Clouds","scattered clouds","Bacolod",""
10000.0,"2025-03-03 08:00:09+08:00",27.68,30.79,27.03,28.43,1012.0,76.0,1012.0,1009.0,1.03,0.0,"",20.0,"2025-03-03 06:12:07+08:00","2025-03-03 18:04:46+08:00","Clouds","few clouds","Bacoor",""
10000.0,"2025-03-03 08:00:10+08:00",27.53,30.12,27.53,27.53,1010.0,73.0,1010.0,1006.0,5.17,42.0,6.16,63.0,"2025-03-03 06:02:34+08:00","2025-03-03 17:59:05+08:00","Clouds","broken clouds","Bago City",""
10000.0,"2025-03-03 08:00:12+08:00",19.47,19.25,19.47,19.47,1013.0,68.0,1013.0,923.0,1.18,65.0,1.39,96.0,"2025-03-03 06:14:27+08:00","2025-03-03 18:05:07+08:00","Clouds","overcast clouds","Baguio",""
10000.0,"2025-03-03 08:00:13+08:00",27.35,30.09,27.35,27.35,1010.0,76.0,1010.0,991.0,4.48,61.0,8.2,24.0,"2025-03-03 06:00:57+08:00","2025-03-03 17:58:23+08:00","Clouds","few clouds","Bais",""
10000.0,"2025-03-03 08:00:15+08:00",25.94,26.63,25.94,25.94,1012.0,78.0,1012.0,995.0,4.1,67.0,6.83,96.0,"2025-03-03 06:13:48+08:00","2025-03-03 18:06:14+08:00","Clouds","overcast clouds","Balanga",""
8000.0,"2025-03-03 08:00:17+08:00",22.88,23.68,22.88,22.88,1011.0,94.0,1011.0,1001.0,1.54,100.0,"",75.0,"2025-03-03 06:15:24+08:00","2025-03-03 18:04:24+08:00","Clouds","broken clouds","Batac City",""
10000.0,"2025-03-03 08:00:19+08:00",26.1,26.1,26.1,26.1,1012.0,79.0,1012.0,1004.0,3.75,85.0,6.62,93.0,"2025-03-03 06:11:17+08:00","2025-03-03 18:04:38+08:00","Clouds","overcast clouds","Batangas City",""
10000.0,"2025-03-03 08:00:21+08:00",27.8,30.53,27.8,27.8,1009.0,72.0,1009.0,991.0,5.73,59.0,7.59,14.0,"2025-03-03 06:02:08+08:00","2025-03-03 17:59:47+08:00","Clouds","few clouds","Bayawan",""
6694.0,"2025-03-03 08:00:24+08:00",25.74,26.59,25.74,25.74,1012.0,85.0,1012.0,1001.0,2.67,77.0,3.8,46.0,"2025-03-03 06:00:28+08:00","2025-03-03 17:54:09+08:00","Clouds","scattered clouds","Baybay",""
10000.0,"2025-03-03 08:00:25+08:00",24.95,25.75,24.95,24.95,1011.0,86.0,1011.0,990.0,0.64,154.0,1.16,94.0,"2025-03-03 05:49:58+08:00","2025-03-03 17:48:13+08:00","Clouds","overcast clouds","Bayugan",""
4545.0,"2025-03-03 08:00:26+08:00",25.34,26.33,25.34,25.34,1011.0,92.0,1011.0,1008.0,6.23,108.0,9.62,93.0,"2025-03-03 05:54:02+08:00","2025-03-03 17:50:01+08:00","Clouds","overcast clouds","Bislig",""
10000.0,"2025-03-03 08:00:28+08:00",27.4,30.77,27.02,28.41,1012.0,81.0,1012.0,1000.0,3.13,79.0,3.13,20.0,"2025-03-03 06:11:27+08:00","2025-03-03 18:04:13+08:00","Clouds","few clouds","Biñan",""
6038.0,"2025-03-03 08:00:30+08:00",24.96,25.89,24.96,24.96,1011.0,91.0,1011.0,1006.0,3.65,93.0,6.11,64.0,"2025-03-03 05:58:08+08:00","2025-03-03 17:54:09+08:00","Clouds","broken clouds","Bogo",""
1549.0,"2025-03-03 08:00:32+08:00",25.08,26.1,25.08,25.08,1012.0,94.0,1012.0,993.0,4.95,100.0,9.27,99.0,"2025-03-03 05:52:42+08:00","2025-03-03 17:48:10+08:00","Rain","light rain","Borongan",0.56
10000.0,"2025-03-03 08:00:33+08:00",24.29,25.12,24.29,24.29,1010.0,90.0,1010.0,996.0,2.09,146.0,4.7,99.0,"2025-03-03 05:50:58+08:00","2025-03-03 17:49:01+08:00","Clouds","overcast clouds","Butuan",""
10000.0,"2025-03-03 08:00:36+08:00",24.66,25.45,24.66,24.66,1010.0,87.0,1010.0,987.0,1.59,129.0,2.98,100.0,"2025-03-03 05:51:05+08:00","2025-03-03 17:48:58+08:00","Clouds","overcast clouds","Cabadbaran",""
10000.0,"2025-03-03 08:00:38+08:00",26.01,26.01,26.01,26.01,1012.0,72.0,1012.0,1010.0,1.27,117.0,2.05,79.0,"2025-03-03 06:12:29+08:00","2025-03-03 18:04:06+08:00","Clouds","broken clouds","Cabanatuan City",""
10000.0,"2025-03-03 08:00:40+08:00",27.35,31.13,26.96,28.35,1012.0,85.0,1012.0,1003.0,5.82,86.0,9.73,98.0,"2025-03-03 06:11:14+08:00","2025-03-03 18:04:04+08:00","Clouds","overcast clouds","Cabuyao",""
10000.0,"2025-03-03 08:00:42+08:00",26.44,26.44,26.44,26.44,1011.0,84.0,1011.0,999.0,4.0,106.0,6.12,89.0,"2025-03-03 06:00:58+08:00","2025-03-03 17:57:04+08:00","Rain","light rain","Cadiz",0.25
10000.0,"2025-03-03 08:00:45+08:00",27.17,29.06,27.17,27.17,1009.0,69.0,1009.0,998.0,0.45,64.0,1.79,57.0,"2025-03-03 05:54:19+08:00","2025-03-03 17:52:50+08:00","Clouds","broken clouds","Cagayan de Oro",""
10000.0,"2025-03-03 08:00:36+08:00",26.91,28.7,26.91,26.91,1011.0,70.0,1011.0,999.0,4.89,85.0,9.69,95.0,"2025-03-03 06:12:19+08:00","2025-03-03 18:05:29+08:00","Clouds","overcast clouds","Calaca",""
10000.0,"2025-03-03 08:00:47+08:00",27.17,29.82,27.17,27.77,1012.0,77.0,1012.0,1001.0,4.84,80.0,8.5,97.0,"2025-03-03 06:11:03+08:00","2025-03-03 18:03:57+08:00","Clouds","overcast clouds","Calamba",""
3181.0,"2025-03-03 08:00:49+08:00",25.67,26.56,25.67,25.67,1012.0,87.0,1012.0,1002.0,3.47,63.0,5.34,55.0,"2025-03-03 06:10:36+08:00","2025-03-03 18:04:17+08:00","Clouds","broken clouds","Calapan",""
10000.0,"2025-03-03 08:00:52+08:00",25.18,26.18,25.18,25.18,1011.0,93.0,1011.0,1007.0,3.64,75.0,9.52,87.0,"2025-03-03 05:56:15+08:00","2025-03-03 17:51:16+08:00","Clouds","overcast clouds","Calbayog City",""
10000.0,"2025-03-03 08:00:53+08:00",28.19,31.78,27.03,28.43,1011.0,75.0,1011.0,1014.0,1.34,51.0,3.58,20.0,"2025-03-03 06:12:04+08:00","2025-03-03 18:04:31+08:00","Clouds","few clouds","Caloocan City",""
10000.0,"2025-03-03 08:00:55+08:00",26.78,28.56,26.78,26.78,1011.0,71.0,1011.0,1005.0,1.57,199.0,1.69,88.0,"2025-03-03 06:15:25+08:00","2025-03-03 18:05:18+08:00","Clouds","overcast clouds","Candon",""
10000.0,"2025-03-03 08:00:56+08:00",24.12,24.65,24.12,24.12,1011.0,79.0,1011.0,958.0,4.32,60.0,8.59,85.0,"2025-03-03 06:01:03+08:00","2025-03-03 17:57:42+08:00","Clouds","overcast clouds","Canlaon",""
10000.0,"2025-03-03 08:00:15+08:00",26.09,26.09,26.09,26.09,1011.0,81.0,1011.0,1001.0,5.47,68.0,8.28,78.0,"2025-03-03 05:59:08+08:00","2025-03-03 17:56:04+08:00","Clouds","broken clouds","Carcar",""
10000.0,"2025-03-03 08:00:59+08:00",27.27,30.46,26.9,28.28,1012.0,81.0,1012.0,1000.0,3.13,79.0,3.13,92.0,"2025-03-03 06:11:32+08:00","2025-03-03 18:04:19+08:00","Clouds","overcast clouds","Carmona",""
9661.0,"2025-03-03 08:00:29+08:00",26.32,26.32,26.32,26.32,1011.0,88.0,1011.0,1007.0,4.91,88.0,10.22,91.0,"2025-03-03 05:54:58+08:00","2025-03-03 17:50:16+08:00","Clouds","overcast clouds","Catbalogan",""
10000.0,"2025-03-03 08:01:04+08:00",23.11,23.7,23.11,23.11,1013.0,85.0,1013.0,1007.0,2.0,215.0,2.35,87.0,"2025-03-03 06:10:00+08:00","2025-03-03 18:00:09+08:00","Clouds","overcast clouds","Cauayan",""
9000.0,"2025-03-03 08:00:04+08:00",25.81,26.77,25.81,25.81,1011.0,89.0,1011.0,996.0,3.6,80.0,"",100.0,"2025-03-03 05:58:14+08:00","2025-03-03 17:54:58+08:00","Clouds","overcast clouds","Cebu City",""
10000.0,"2025-03-03 08:01:09+08:00",27.97,31.15,26.98,28.38,1012.0,74.0,1012.0,1003.0,1.03,0.0,"",20.0,"2025-03-03 06:11:31+08:00","2025-03-03 18:04:00+08:00","Clouds","few clouds","City of Marikina",""
6976.0,"2025-03-03 08:01:11+08:00",25.11,26.05,25.11,25.11,1011.0,91.0,1011.0,1000.0,6.35,68.0,12.08,51.0,"2025-03-03 06:00:27+08:00","2025-03-03 17:55:12+08:00","Clouds","broken clouds","City of Masbate",""
10000.0,"2025-03-03 08:01:13+08:00",26.17,26.17,26.17,26.17,1011.0,82.0,1011.0,1005.0,2.55,6.0,5.37,68.0,"2025-03-03 06:03:36+08:00","2025-03-03 17:59:31+08:00","Clouds","broken clouds","City of Passi",""
10000.0,"2025-03-03 08:01:15+08:00",24.86,25.83,24.86,24.86,1012.0,93.0,1012.0,998.0,4.29,63.0,8.54,70.0,"2025-03-03 05:59:10+08:00","2025-03-03 17:53:17+08:00","Clouds","broken clouds","City of Sorsogon",""
10000.0,"2025-03-03 08:01:16+08:00",25.5,26.19,25.5,25.5,1009.0,80.0,1009.0,1003.0,3.6,120.0,6.46,96.0,"2025-03-03 05:55:19+08:00","2025-03-03 17:55:02+08:00","Clouds","overcast clouds","Cotabato",""
10000.0,"2025-03-03 08:01:18+08:00",24.41,25.13,24.41,24.41,1013.0,85.0,1013.0,998.0,2.53,151.0,4.28,74.0,"2025-03-03 06:11:28+08:00","2025-03-03 18:00:49+08:00","Clouds","broken clouds","Dagupan",""
9458.0,"2025-03-03 08:01:19+08:00",26.03,26.03,26.03,26.03,1011.0,88.0,1011.0,992.0,4.67,63.0,7.62,99.0,"2025-03-03 05:57:47+08:00","2025-03-03 17:54:19+08:00","Clouds","overcast clouds","Danao",""
9000.0,"2025-03-03 08:01:20+08:00",26.03,26.03,26.03,26.03,1011.0,89.0,1011.0,1002.0,3.6,80.0,"",100.0,"2025-03-03 05:57:59+08:00","2025-03-03 17:54:45+08:00","Rain","light rain","Dapitan",0.32
10000.0,"2025-03-03 08:01:22+08:00",26.91,29.72,26.53,27.91,1012.0,82.0,1012.0,996.0,6.32,93.0,10.52,88.0,"2025-03-03 06:12:02+08:00","2025-03-03 18:04:48+08:00","Clouds","overcast clouds","Dasmariñas",""
10000.0,"2025-03-03 08:01:23+08:00",24.05,25.12,24.05,24.05,1010.0,100.0,1010.0,1010.0,1.54,360.0,"",20.0,"2025-03-03 05:49:46+08:00","2025-03-03 17:49:39+08:00","Clouds","few clouds","Davao",""
10000.0,"2025-03-03 08:01:28+08:00",26.29,26.29,26.29,26.29,1009.0,88.0,1009.0,1003.0,4.8,66.0,7.53,28.0,"2025-03-03 05:59:35+08:00","2025-03-03 17:58:00+08:00","Clouds","scattered clouds","Dipolog",""
10000.0,"2025-03-03 08:01:29+08:00",26.15,26.15,26.15,26.15,1010.0,86.0,1010.0,982.0,5.59,44.0,8.58,27.0,"2025-03-03 06:00:04+08:00","2025-03-03 17:57:47+08:00","Clouds","scattered clouds","Dumaguete",""
10000.0,"2025-03-03 08:00:32+08:00",27.2,29.11,27.2,27.2,1009.0,69.0,1009.0,1000.0,0.72,166.0,1.13,64.0,"2025-03-03 05:54:51+08:00","2025-03-03 17:53:17+08:00","Clouds","broken clouds","El Salvador",""
9376.0,"2025-03-03 08:01:32+08:00",25.82,26.7,25.82,25.82,1011.0,86.0,1011.0,1002.0,2.94,91.0,5.62,89.0,"2025-03-03 06:00:03+08:00","2025-03-03 17:56:16+08:00","Clouds","overcast clouds","Escalante",""
10000.0,"2025-03-03 08:01:34+08:00",26.08,26.08,26.08,26.08,1011.0,67.0,1011.0,1013.0,2.97,97.0,5.75,69.0,"2025-03-03 06:12:29+08:00","2025-03-03 18:04:16+08:00","Clouds","broken clouds","Gapan",""
10000.0,"2025-03-03 08:01:36+08:00",26.89,29.07,26.89,26.89,1010.0,75.0,1010.0,997.0,3.15,11.0,4.37,98.0,"2025-03-03 05:51:04+08:00","2025-03-03 17:51:52+08:00","Clouds","overcast clouds","General Santos",""
10000.0,"2025-03-03 08:01:38+08:00",27.4,30.65,26.94,28.32,1012.0,80.0,1012.0,1004.0,5.8,93.0,9.32,87.0,"2025-03-03 06:12:16+08:00","2025-03-03 18:04:59+08:00","Clouds","overcast clouds","General Trias",""
10000.0,"2025-03-03 08:01:41+08:00",27.5,30.64,27.5,27.5,1011.0,78.0,1011.0,949.0,2.21,110.0,3.54,69.0,"2025-03-03 05:52:37+08:00","2025-03-03 17:50:47+08:00","Clouds","broken clouds","Gingoog City",""
10000.0,"2025-03-03 08:01:43+08:00",27.65,30.0,27.65,27.65,1010.0,70.0,1010.0,989.0,3.54,70.0,6.41,51.0,"2025-03-03 06:02:12+08:00","2025-03-03 17:59:09+08:00","Clouds","broken clouds","Himamaylan",""
10000.0,"2025-03-03 08:01:44+08:00",24.39,24.92,24.39,24.39,1013.0,78.0,1013.0,998.0,1.63,195.0,1.87,87.0,"2025-03-03 06:09:38+08:00","2025-03-03 17:59:34+08:00","Clouds","overcast clouds","Ilagan",""
10000.0,"2025-03-03 08:01:46+08:00",26.38,26.38,26.38,26.38,1010.0,72.0,1010.0,974.0,0.9,202.0,0.83,68.0,"2025-03-03 05:55:12+08:00","2025-03-03 17:53:56+08:00","Clouds","broken clouds","Iligan City",""
10000.0,"2025-03-03 08:01:47+08:00",27.31,29.9,27.31,27.31,1010.0,75.0,1010.0,1008.0,7.15,27.0,10.75,69.0,"2025-03-03 06:03:48+08:00","2025-03-03 18:00:07+08:00","Clouds","broken clouds","Iloilo City",""
10000.0,"2025-03-03 08:01:50+08:00",25.71,26.61,25.71,25.71,1012.0,87.0,1012.0,991.0,1.86,58.0,4.88,63.0,"2025-03-03 06:01:39+08:00","2025-03-03 17:55:20+08:00","Clouds","broken clouds","Iriga City",""
10000.0,"2025-03-03 08:01:52+08:00",28.39,30.85,28.39,28.39,1010.0,66.0,1010.0,989.0,5.3,69.0,8.88,55.0,"2025-03-03 06:01:47+08:00","2025-03-03 17:58:37+08:00","Clouds","broken clouds","Isabela",""
10000.0,"2025-03-03 08:01:54+08:00",27.58,30.1,27.58,27.58,1010.0,72.0,1010.0,990.0,3.03,66.0,6.2,33.0,"2025-03-03 06:02:23+08:00","2025-03-03 17:59:26+08:00","Clouds","scattered clouds","Kabankalan",""
10000.0,"2025-03-03 08:01:56+08:00",25.13,25.87,25.13,25.13,1011.0,83.0,1011.0,952.0,0.59,171.0,0.72,99.0,"2025-03-03 05:51:50+08:00","2025-03-03 17:51:46+08:00","Clouds","overcast clouds","Kidapawan",""
10000.0,"2025-03-03 08:01:58+08:00",27.31,29.9,27.31,27.31,1010.0,75.0,1010.0,976.0,0.09,201.0,0.67,93.0,"2025-03-03 05:52:34+08:00","2025-03-03 17:52:59+08:00","Clouds","overcast clouds","Koronadal",""
10000.0,"2025-03-03 08:02:00+08:00",28.18,30.34,28.18,28.18,1010.0,65.0,1010.0,1003.0,3.06,60.0,4.36,66.0,"2025-03-03 06:02:10+08:00","2025-03-03 17:58:47+08:00","Clouds","broken clouds","La Carlota",""
10000.0,"2025-03-03 08:02:02+08:00",26.93,29.32,26.93,26.93,1010.0,77.0,1010.0,991.0,5.28,351.0,6.04,100.0,"2025-03-03 05:48:56+08:00","2025-03-03 17:49:46+08:00","Clouds","overcast clouds","Lamitan",""
8000.0,"2025-03-03 08:02:04+08:00",22.95,23.76,22.95,22.95,1011.0,94.0,1011.0,1006.0,1.54,100.0,"",75.0,"2025-03-03 06:15:21+08:00","2025-03-03 18:04:13+08:00","Clouds","broken clouds","Laoag",""
9000.0,"2025-03-03 08:02:06+08:00",26.02,26.02,26.02,26.02,1011.0,89.0,1011.0,1000.0,3.6,80.0,"",100.0,"2025-03-03 05:58:00+08:00","2025-03-03 17:54:44+08:00","Clouds","overcast clouds","Lapu-Lapu City",""
10000.0,"2025-03-03 08:02:10+08:00",25.23,26.24,25.23,25.23,1012.0,93.0,1012.0,994.0,4.01,55.0,8.64,82.0,"2025-03-03 06:00:15+08:00","2025-03-03 17:54:12+08:00","Clouds","broken clouds","Legazpi City",""
10000.0,"2025-03-03 08:02:12+08:00",25.6,26.46,25.6,25.6,1012.0,86.0,1012.0,993.0,1.79,57.0,5.35,48.0,"2025-03-03 06:01:06+08:00","2025-03-03 17:54:57+08:00","Clouds","scattered clouds","Ligao",""
10000.0,"2025-03-03 08:02:16+08:00",24.43,24.94,24.43,24.43,1012.0,77.0,1012.0,987.0,1.99,45.0,5.15,79.0,"2025-03-03 06:10:55+08:00","2025-03-03 18:04:04+08:00","Clouds","broken clouds","Lipa City",""
10000.0,"2025-03-03 08:02:17+08:00",26.91,29.28,26.91,26.91,1010.0,77.0,1010.0,1007.0,6.2,20.0,10.51,60.0,"2025-03-03 06:03:41+08:00","2025-03-03 17:59:52+08:00","Clouds","broken clouds","Lucena",""
10000.0,"2025-03-03 08:02:19+08:00",26.68,28.61,26.68,26.68,1010.0,74.0,1010.0,984.0,5.26,26.0,11.0,59.0,"2025-03-03 06:04:20+08:00","2025-03-03 18:00:30+08:00","Clouds","broken clouds","Maasin",""
10000.0,"2025-03-03 08:02:20+08:00",24.21,24.72,24.21,24.21,1012.0,78.0,1012.0,994.0,2.06,220.0,"",20.0,"2025-03-03 06:13:55+08:00","2025-03-03 18:05:48+08:00","Clouds","few clouds","Mabalacat City",""
10000.0,"2025-03-03 08:02:23+08:00",28.66,29.81,28.66,28.66,1011.0,55.0,1011.0,987.0,0.52,185.0,0.53,95.0,"2025-03-03 06:16:40+08:00","2025-03-03 18:08:08+08:00","Clouds","overcast clouds","Malabon",""
10000.0,"2025-03-03 08:02:25+08:00",21.83,22.37,21.83,21.83,1012.0,88.0,1012.0,905.0,1.57,115.0,2.66,100.0,"2025-03-03 05:52:25+08:00","2025-03-03 17:51:15+08:00","Clouds","overcast clouds","Malaybalay",""
10000.0,"2025-03-03 08:02:27+08:00",28.97,32.66,28.97,28.97,1011.0,70.0,1011.0,1013.0,3.76,82.0,6.5,80.0,"2025-03-03 06:12:47+08:00","2025-03-03 18:05:03+08:00","Clouds","broken clouds","Malolos",""
10000.0,"2025-03-03 08:02:28+08:00",27.88,30.96,26.91,28.87,1012.0,74.0,1012.0,1011.0,1.03,0.0,"",20.0,"2025-03-03 06:11:44+08:00","2025-03-03 18:04:15+08:00","Clouds","few clouds","Mandaluyong City",""
9000.0,"2025-03-03 08:02:23+08:00",25.98,25.98,25.98,25.98,1011.0,89.0,1011.0,997.0,3.6,80.0,"",100.0,"2025-03-03 05:58:04+08:00","2025-03-03 17:54:47+08:00","Clouds","overcast clouds","Mandaue City",""
10000.0,"2025-03-03 08:02:27+08:00",28.29,32.01,27.0,28.96,1011.0,75.0,1011.0,1014.0,1.03,0.0,"",20.0,"2025-03-03 06:11:59+08:00","2025-03-03 18:04:29+08:00","Clouds","few clouds","Manila",""
10000.0,"2025-03-03 08:02:34+08:00",22.88,23.31,22.88,22.88,1011.0,80.0,1011.0,926.0,0.46,46.0,1.34,61.0,"2025-03-03 05:55:30+08:00","2025-03-03 17:54:29+08:00","Clouds","broken clouds","Marawi",""
6255.0,"2025-03-03 08:02:35+08:00",25.23,26.21,25.23,25.23,1010.0,92.0,1010.0,1000.0,5.44,82.0,9.69,100.0,"2025-03-03 05:51:38+08:00","2025-03-03 17:48:55+08:00","Clouds","overcast clouds","Mati",""
10000.0,"2025-03-03 08:02:37+08:00",28.95,33.77,27.02,28.98,1011.0,76.0,1011.0,1012.0,2.57,113.0,4.2,81.0,"2025-03-03 06:12:08+08:00","2025-03-03 18:04:30+08:00","Clouds","broken clouds","Meycauayan",""
10000.0,"2025-03-03 08:02:38+08:00",25.8,26.16,25.8,25.8,1012.0,66.0,1012.0,1006.0,2.64,103.0,5.06,94.0,"2025-03-03 06:12:51+08:00","2025-03-03 18:04:14+08:00","Clouds","overcast clouds","Muñoz",""
10000.0,"2025-03-03 08:02:39+08:00",26.32,26.32,26.32,26.32,1012.0,83.0,1012.0,1004.0,2.15,59.0,4.98,60.0,"2025-03-03 06:02:42+08:00","2025-03-03 17:56:10+08:00","Clouds","broken clouds","Naga",""
10000.0,"2025-03-03 08:02:42+08:00",28.78,33.35,27.03,28.99,1011.0,76.0,1011.0,1016.0,1.03,0.0,"",20.0,"2025-03-03 06:12:08+08:00","2025-03-03 18:04:35+08:00","Clouds","few clouds","Navotas",""
10000.0,"2025-03-03 08:02:43+08:00",24.03,24.53,24.03,24.03,1011.0,78.0,1011.0,993.0,1.54,80.0,"",40.0,"2025-03-03 06:14:53+08:00","2025-03-03 18:07:10+08:00","Clouds","scattered clouds","Olongapo",""
1389.0,"2025-03-03 08:02:46+08:00",23.86,24.86,23.86,23.86,1010.0,98.0,1010.0,991.0,0.65,77.0,3.13,95.0,"2025-03-03 05:55:42+08:00","2025-03-03 17:51:45+08:00","Clouds","overcast clouds","Ormoc",""
10000.0,"2025-03-03 08:02:47+08:00",26.55,26.55,26.55,26.55,1009.0,86.0,1009.0,995.0,1.49,48.0,2.18,39.0,"2025-03-03 05:57:41+08:00","2025-03-03 17:56:12+08:00","Clouds","scattered clouds","Oroquieta",""
10000.0,"2025-03-03 08:02:49+08:00",26.86,29.61,26.86,26.86,1010.0,82.0,1010.0,969.0,2.01,25.0,3.66,33.0,"2025-03-03 05:57:25+08:00","2025-03-03 17:56:15+08:00","Clouds","scattered clouds","Ozamiz City",""
